mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.057230043411254886,0.007862306077677485,0.010298895835876464,0.004580943904791186,0,{'var_smoothing': 0},0.699350031894789,0.7001545003244575,0.7019008468128995,0.7044276766028528,0.7049589299056037,0.7050837121103978,0.7037547043261134,0.6967356555601164,0.6957470559963617,0.7020403942275442,0.7014153507761136,0.0031791711896320468,5
0.06866872310638428,0.009255759245261347,0.011613106727600098,0.003949929251126279,1e-09,{'var_smoothing': 1e-09},0.7160633694132642,0.7134263394812906,0.7170252002657795,0.7178217604779132,0.7203070657826545,0.7176850013069048,0.7181446761187723,0.7135383601280232,0.7134967534379756,0.7158527186484221,0.7163361245061,0.0021955655503050676,4
0.07970895767211914,0.008062489036972403,0.013025140762329102,0.008115240784923152,1e-07,{'var_smoothing': 1e-07},0.7191895513451906,0.716199388003532,0.7196841108404364,0.7210568619813432,0.7230585462720297,0.7206069575963273,0.7201424101836684,0.7163500767740775,0.7181918622130828,0.7200076473848197,0.7194487412594508,0.0019903292080607608,3
0.07337813377380371,0.005605813912213953,0.010113286972045898,0.0011658385279204656,1e-05,{'var_smoothing': 1e-05},0.7220613091884726,0.7195510209604686,0.7229561112091017,0.7235900730381316,0.7266131970659787,0.7247195901120715,0.7227385174909875,0.7186052406483202,0.7209725221017366,0.723171640205943,0.7224979222021212,0.0022392070284123285,2
0.06626579761505128,0.0073517152085963945,0.007724094390869141,0.001670390848086199,0.001,{'var_smoothing': 0.001},0.7255018935072576,0.7232059651819212,0.7254554037695918,0.7280757644330577,0.7300335530654376,0.7284291643192002,0.7274214994839219,0.7225204170419572,0.7235990421218399,0.7275575753337923,0.7261800278257977,0.0023838039163711017,1
