mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
3.735775113105774,0.06328261926795474,0.07326161861419678,0.007048481023659097,13,50,"{'max_depth': 13, 'n_estimators': 50}",0.9544799825855059,0.9590530059580576,0.9540334800020455,0.9600724264298245,0.9571229878065854,0.9569464573190906,0.9578540557424198,0.9574633109649215,0.9567992476014554,0.9567512773616821,0.9570576231771589,0.0017273212657065468,10
7.352169322967529,0.03273353075821756,0.13624954223632812,0.001840337169953137,13,100,"{'max_depth': 13, 'n_estimators': 100}",0.9545894771252726,0.9596529321184842,0.9540325570773086,0.9606521002651953,0.9571024798106372,0.9576500803357105,0.9575004270899319,0.9568791229839201,0.9572636954840706,0.9581468074566809,0.9573469679747213,0.0018939694606132562,9
11.287267804145813,0.208038260510742,0.20559282302856446,0.010013906950278402,13,150,"{'max_depth': 13, 'n_estimators': 150}",0.9551824225591089,0.9598973680080282,0.9545202417518951,0.9610081145312485,0.957240963096984,0.9580072681128944,0.9583327130129925,0.9576925286366688,0.9572686684206841,0.9575699975528646,0.957672028568337,0.001819937919521804,6
22.55357162952423,2.6226779348154223,0.40082952976226804,0.23888922962213918,13,200,"{'max_depth': 13, 'n_estimators': 200}",0.9547254767745773,0.9601228627282818,0.9543870682997259,0.9612461750304684,0.9574839051197653,0.9577701732281293,0.9580872281641248,0.957581054329149,0.9568057954994483,0.9576954161885128,0.9575905155362182,0.001978999627110361,7
22.86596460342407,3.4753412590185624,0.3810945749282837,0.03206900095486282,13,250,"{'max_depth': 13, 'n_estimators': 250}",0.9548329276676216,0.9594282252962563,0.9543833915406519,0.9616048824492576,0.9576011694854253,0.9573053355235287,0.95809042697259,0.9572288512488375,0.9570566910942334,0.9580372448106377,0.9575569146089041,0.001957489541586003,8
4.2299707412719725,0.1488841690784566,0.07939028739929199,0.0045520251677582555,15,50,"{'max_depth': 15, 'n_estimators': 50}",0.9575356321937208,0.960109162169263,0.956806372361218,0.9618239089243691,0.9576060909155703,0.9579850071062501,0.9589048727358443,0.9570743293431129,0.9583042015652409,0.9582463669039595,0.9584395944218548,0.001440940026192983,5
8.496570992469788,0.3062691441850001,0.16499872207641603,0.01192918323409424,15,100,"{'max_depth': 15, 'n_estimators': 100}",0.956812656597949,0.9602267516112467,0.9566924925327278,0.9621871082838855,0.9578359350391422,0.9585666756047365,0.9600693172137582,0.9575547542003416,0.9595902043119069,0.9581394018057813,0.9587675297201474,0.0016460613190327265,2
13.398279356956483,0.20133069182427765,0.2399277925491333,0.020103727432622266,15,150,"{'max_depth': 15, 'n_estimators': 150}",0.9562276744801047,0.9610427034043069,0.956835975411563,0.9614694226787099,0.9586649903505506,0.9583397559713943,0.9596123772146644,0.9582747018232706,0.9592620070139509,0.9588455078455995,0.9588575116194115,0.0015484889353030876,1
17.122744393348693,0.3326923034308819,0.3048162698745728,0.013816712041407572,15,200,"{'max_depth': 15, 'n_estimators': 200}",0.956339967021805,0.9611684263266081,0.9569603909072183,0.9611203251291985,0.9588917693704953,0.9580047270743232,0.9596032633362083,0.9576813179483211,0.9590174994085939,0.9583757246604702,0.9587163411183243,0.0015206631932539432,4
17.78436200618744,1.696295946939205,0.28642208576202394,0.03494968597967837,15,250,"{'max_depth': 15, 'n_estimators': 250}",0.956805352210206,0.9610520536632011,0.9566146466348311,0.9611222887963122,0.9586585686346493,0.9581173591176299,0.9597342175022529,0.9579292071665478,0.9587802619890344,0.9583757246604702,0.9587189680375134,0.0014646139887513417,3
