mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.2846954107284546,0.005378252582741283,0.004585099220275879,0.000661610346011179,7,{'max_depth': 7},0.9307909558370042,0.9260973880372717,0.928909950341807,0.9324114530361521,0.9314022192550252,0.9368381885438491,0.9323739645613998,0.9321888165603135,0.929537302961103,0.9296649232448561,0.9310215162378782,0.0026814992650315366,5
0.3292262315750122,0.005894093740442207,0.005011916160583496,0.001459326633269475,9,{'max_depth': 9},0.9445137387198222,0.9440399363548089,0.9436153295853601,0.9506688071142566,0.9429415338918886,0.948088161970336,0.9465706913526529,0.943130707825255,0.9426540851292335,0.9452124285372531,0.9451435420480866,0.0024553738899200416,4
0.3602381944656372,0.006095461953395058,0.004549264907836914,0.0009388250321480772,11,{'max_depth': 11},0.9498314373338155,0.9483623660865437,0.9506207944907533,0.9536700676659565,0.9473713786000842,0.9499576456907116,0.9519809495865269,0.947526376276961,0.9478276929611891,0.950878010539542,0.9498026719232084,0.001965194578102816,3
0.3881357669830322,0.013531514168456398,0.004695796966552734,0.0007075015331358391,13,{'max_depth': 13},0.9516574374653158,0.9508765154777428,0.9503733774552624,0.9546054307948119,0.9490417583614468,0.952556910677519,0.9524392215084673,0.9506897366564576,0.9486432269420081,0.9519836532495266,0.9512867268588557,0.001672285639165567,2
0.3729168653488159,0.04028951470881678,0.0036189794540405274,0.0009573396309387052,15,{'max_depth': 15},0.9522168148977587,0.9513849948436272,0.9500632007523725,0.9539134350217294,0.9495950538800767,0.9530103013496717,0.9534546609390039,0.9479317403943323,0.9507559159075631,0.9523115018423671,0.9514637619828502,0.0017910382684405762,1
